formula,target
ErN7O15,0.011700000000000266
Li4V3CrO8,1.9579
H6C3SN3O2F3,2.1838
Rb2Ni2(SO4)3,3.716600000000001
MnFe2Sb2(PO4)6,2.6785
Ba2YC2(O2F)3,5.263999999999999
CsPaO3,2.8571000000000004
Cs3Zr7BCl20,1.1953999999999998
NaLuGeO4,3.6234
Na3AuS2,2.3033
Sr2AlGaFe2O7,1.2763999999999998
LiMo(PO3)4,3.8685
LaSm3(FeO3)4,1.4735999999999994
LiCo2OF3,2.0858
NaCr5Se8,0.058800000000000185
Ca3Al4SiO12,0.013500000000000071
YGa3(BO3)4,4.3959
Gd(GePd)2,0.0019000000000000128
Pb3(ClO)2,2.4274
Rb2CeAgCl6,0.266
Pt4SeS3,0.39280000000000026
Sr2LiAl,0.05469999999999997
Ti2Fe4O9,1.3253000000000004
Tl4GeS4,1.901
Na3Mn2SbO6,1.1822
Na2MgH32(SO12)2,5.0659
CaTa2Ga2(CuO4)3,0.3562000000000003
Li2WO4,4.877
Rb2W3SeO12,3.0683
Li3MnAsCO7,2.3055000000000003
Sb2H18C3(IN)9,2.4424
GaHO2,3.2584
Li15(FeO6)2,0.011299999999999977
Ba2N,0.05479999999999974
RbBSe3,1.6415
Na3TlO2,1.8471
Sr3ZnPtO6,2.5661
GaAsO6,0.3098
Dy5Bi11O24,2.6562
RbCeF4,0.036100000000000236
TiMn3Cu2(PO4)6,0.008099999999999996
Cu3P(SeS)2,0.4135
KZnBr3O2,1.8938
Cs2Mo3P3O17,2.278
LiAlH34(C3N)4,4.257199999999999
La(ClO)3,0.8121999999999999
CaGe2O5,2.6889999999999996
Gd3Co29(Si2B5)2,0.010600000000000165
NdCrO4,0.2471000000000001
RbBeN3,0.023499999999999854
Na3AuO3,1.8237
CsB10H13C,4.8432
Li3V2(OF)3,1.2123000000000002
SiH12C2(NF3)2,6.8492
LuAgGe,0.016499999999999737
Li4V3P8O29,1.0712
LiNi5P3O13,2.6714
Sr(AuF6)2,1.3221
K8NbSnAs5,1.2655999999999998
Ta6Hg(Br8O9)2,0.061
Cu3Ag2P2O9,0.17900000000000027
Na6S2ClO8F,4.7796
Gd2NbGaO7,2.0003999999999995
NbTcW2,0.10029999999999983
GdMoO4F,3.3710000000000004
Na2LiTi3Al(PO4)6,2.5088
RbPd2F5,0.2456
KUVIO10,0.3978999999999999
Li5V3Cr2O10,1.7064
Cs3V2O2F7,2.8345
Ag5CF4,1.9277
CaLa2CoO6,1.4531999999999998
Ba2Ta2O7,2.9092
CaMoO3,1.2706999999999995
FeAgBr4,0.5914
Na2SmPCO7,4.4432
In5AgTe8,0.2822999999999998
BaSm2PtO5,2.6058000000000003
LiTbO2,4.5467
Na2ThTi3O9,1.8987000000000005
Li4V3Cr3(WO8)2,1.5726
Y3Ga15Ru4,0.013499999999999623
K2ErPCO7,4.4968
Ca2Ta2NiO8,3.4551000000000003
Sr4SiAs4,1.1358
AcCrO3,1.7683999999999995
Pb3SO6,2.9360000000000004
AlVO4,3.0384
Li6Fe(OF)3,2.7067
LiCaPb2,0.12670000000000006
Pr9Al5S21,2.2662000000000004
LaHoSi2O7,4.9633
Na2AlAuF6,0.8919
Sr2BIN2,2.5325999999999995
NbP4(SCl)5,1.5812000000000002
Zn3Si4(BiO7)2,2.4361
Ca2Al2SiO7,4.315
K2PrZr(PO4)3,4.4301
Si2P2Pt,0.4765999999999994
MnSn(PO4)2,1.5478
Li3Fe(BO3)2,2.5723000000000003
TlP5,1.1813000000000002
Cs3Li2Al(MoO4)4,4.2901
Ba2LaCl7,4.1371
Y6Cu11O24,0.0036000000000000476
LiSc(SiO3)2,4.9196
Ba13Si6(Sn4As11)2,0.7290000000000001
Rb3AlO3,2.6514
La10(Si2O9)3,3.3825000000000003
Li7Ti7Nb5O30,2.1219
Cs2ZrO3,3.854
V3Ni(PO4)4,0.7457000000000003
Hg3(SeO3)4,0.1443
Li4Mo5O17,3.0662
Ca2Y2Si2CO16,0.048599999999999983
In2CuSe3Br,0.4877000000000002
Y6WO12,3.4318
CdSi3PH27C9Br2,3.6784
Li6TiNi7O16,0.2958999999999996
LiAl(MoO4)2,3.6252
TiAg2O3,1.2656999999999998
NaH6C2S2N3O2,3.0404
BAsO4,4.2615
K4Mg2H16S4O23,3.6738
Li2VOF4,1.6283
SrCaU2O8,2.0572000000000004
Yb2Mo4O15,0.08030000000000004
NaMgH3,3.103
Lu4Ge6Rh7,0.13680000000000006
Mg3Cr2(Si2O7)2,2.2871
ThTe3,0.7904
K2Zr2O5,3.8226
BaTi(BO3)2,2.3877
Fe2C2O7,2.1609
CaNdFeO4,0.9101
Rb2Na4Co2O5,1.2621
Ga2Cu3(SeO3)6,0.2477000000000001
K2V3P4H4O19,1.9763
Mg30CrBO32,0.17879999999999985
Eu(ReO4)2,0.32089999999999985
Ca2Fe3Sb(PO4)6,2.1864
V16O3,0.03960000000000008
NbGaRu2,0.06919999999999947
Na4MgV10(H11O13)4,1.0699999999999998
CsRb2InCl6,3.715
K2NaScI6,2.1954
LaAlSi,0.04320000000000057
HNF2,4.6776
Dy3Sb5O12,3.1578
SrV2(CoO4)2,2.1251
Pr(MoO3)2,0.5323000000000002
K4Ba2SnSb4,0.3923000000000001
Ag3P3O10,0.08089999999999997
Li4V9O18,1.0338000000000005
Na3NiF6,2.4063
Sr3Er2(GeO4)3,3.1373999999999995
CuH4C2NCl3O,0.11909999999999996
LaTmS3,0.8731
BaCd(ClO)4,1.2046
KEuPS4,0.5602999999999998
Ce4Ga2S5O4,0.012599999999999945
Rb3Ir,0.11590000000000013
Eu(GaS2)2,0.3843999999999994
Rb2CuMoI6,0.000199999999999978
K5UCr3H3NO17,1.7
Na2LaPCO7,4.0871
Sr2ZnGe2O7,3.1137
CsS2N3O4,2.6646
SrHCl,4.0447000000000015
Li3CuF5,0.5449
Cr3Sb(PO4)4,1.0055000000000005
Rb3V5O14,2.2508
CdFe4NiO8,1.479
LaLuO3,4.4525000000000015
Ba2Zn3(PO3)10,4.808199999999999
Na6Te(PO5)6,0.009199999999999986
SnHgP14,1.1914999999999996
BaMo4O7,0.01609999999999978
Li4Mn3O5F3,0.7021999999999999
LiTiP2O7,0.16549999999999976
NaVO2,1.7715000000000003
Cu3Ag3(PS4)2,1.1010000000000004
K2ScTlCl6,3.3234
RbUF5,0.2486000000000001
K3YCl6,5.0483
Cd2GaAgS4,1.0420999999999998
Li14Sn9(P2O7)8,2.9789000000000003
Er2SeO2,2.1741000000000006
Ca5Co3(SiO4)4,2.7293000000000003
RbCu3P3(O4F3)2,0.0817000000000001
NaMn2V3(PbO6)2,2.0934000000000004
KSn2I5,1.5097999999999998
Rb3Tm(PO4)2,4.6427
KCaEr2CuS5,1.4413000000000005
Mg3Ta6(FeO6)4,2.6546
Fe3P2H6O11,3.4540000000000006
HCO,4.3171
Li2Fe3WO8,1.2702999999999998
Na3LiGa4(SiO3)8,4.1975
CsFeI4,0.6385000000000001
NbTl(BO3)2,3.4093
Na2CaZr2Si10O27,0.056200000000000035
K2YAgI6,2.5089
Cs2LiSbI6,1.7376
La3C3Cl2,0.030899999999999924
Ga2P2H9NO11,3.1938
Cs2CdI4,2.8774
HgS2(NO3)2,2.0564
K2GaAgF6,2.235
K3CeI6,0.2764000000000002
Nd2VFeO6,1.3169999999999993
Sr(PIr)2,0.4432
MoC4(O2F3)2,1.4545
RbHSO4,5.3335
Cs2CuO2,0.014600000000000168
Ba2VP2O9,2.5501
MgNb2(PbO3)3,2.1362000000000005
Ni2C5(Cl2O)2,2.7865
Li2CuP3(HO5)2,1.6397
BaH2I2O7,3.6479
La5Ti4FeO17,1.4488000000000003
Ag2H16O9,2.2358
K2MoH2S2O9,2.9941000000000004
NdIn2Cl5,2.8068
Mg149Bi,0.2936000000000001
La2MgS4,2.8857
PrN(ClO)4,0.01880000000000004
Mg14ZnCuO16,0.11169999999999992
Mg3B(OF)3,5.4165
Ga(MoSe2)4,0.2071000000000005
Co3Ag2(P2O7)2,2.1641
Li5Co2(SiO5)2,0.2346000000000001
Sr3UIn2O9,1.6698
Nb2SiTe4,0.3394000000000004
Cs2BaP2O7,4.6544
K3Hg3S2Cl5O6,2.3158
KNb2PO8,2.2181
Na9Sr2La9Ti20O60,1.9492000000000005
Cs2GeSe3,1.6710000000000005
K2HgHCl4,1.8568
Tb2S3O20,0.27279999999999993
CsMg30SbO32,2.5737999999999994
Dy3GaNiS7,0.29079999999999995
BaLiH3,2.213
Sr2AlGaW2O7,0.8241999999999994
H5N2ClO4,5.4498000000000015
CuAs2PbO7,0.4521000000000002
H2Os3C8(SO4)2,2.729
Nd3MnAlS7,0.4519000000000002
Fe7S12,0.1678999999999995
Sr3CdPtO6,2.04
Na2Li4Co2C4SO16,2.5477
MnAlB2(PbO4)2,1.2679
KMnVO4,2.5794
Rb2Mo2O7,3.3644000000000003
Y2MnSbO7,0.2665999999999995
ZnSe2,0.8048000000000002
La2(GeO3)3,3.0791000000000004
NbP4Se3Cl5,1.3865
SbSe5F6,1.4680000000000002
Na3(NiO2)2,0.7828000000000002
C3N2,3.7444
Li3Sn(BO3)2,1.7273
FeH6(CO3)2,3.3193
Na2Y2B2O7,4.3727
NaLa2Ti2MnO9,0.00790000000000024
SrHBrO,4.3167
CrHg6As4Br7,0.24529999999999985
K2Zn(SnSe3)2,1.5819999999999999
Li2GaSb,0.02720000000000056
KZnP,0.8395999999999999
TmSe2NO11,0.552
Ba3LaBr9,3.031
K2GaP2H3(O4F)2,4.920400000000001
Hg3Pt(NCl4)2,0.6181000000000001
MgCoBiO5,0.4618000000000002
Nd2Be2SiO7,5.0243
Zr2TiSnO8,2.821600000000001
MnBeCo2,0.03289999999999972
Ba3ZnIrRuO9,0.05010000000000003
MgTi4(PO4)6,2.4069000000000003
FeH12C5NCl2O5,2.4343
Ba2B5ClO9,5.2417
KNbWO6,3.035
Sr2VCO3F5,2.4119
Tl2Cu(SO3)2,0.14369999999999994
CeCoGe,0.0013999999999994015
K2PtBr6,1.1688
AsH5COF6,5.0325000000000015
GaPbF5,4.7234
CsYbH3,3.325
CsCeCuS3,0.7010999999999998
GaTeO3F,3.7078
MoPb5O8,2.4222
Rb2CuC2O7,0.0023000000000000034
K2Pt(N2O5)2,0.5729
TmCuS2,1.6565999999999992
Ba3NaBiO6,1.9255
Li2V2Cr(PO4)3,0.6547000000000005
Rb2BiMoPO8,3.5537
ErTl(MoO4)2,3.2538
K2Cu(SO5)2,0.279
Li4Ga3Si3IO12,3.4397
K2SnC4O9,0.3416
LiMn2P3O11,0.9959000000000002
Na2LiIrF6,2.1677
Li2Fe2Si5O13,3.3943
LiH2ClO,5.3072
LiZnSi2H47C17N4,2.8642
K2CoH4(I2O7)2,2.5731
FeHO2,1.9340000000000002
Zn4P6SN12,4.092599999999999
UGa5Rh,0.07040000000000024
Ba5Yb8Ni4O21,0.14540000000000042
ScMo3O8,1.3573
Cs2LiCeCl6,0.3208000000000002
BaSi2(BO4)2,5.5233
Sr(ZnAs)2,0.25660000000000016
K3Nd3Br10,0.08009999999999984
Ca2CO3F2,5.14
MoSCl,0.7895999999999992
Na10EuSn12,0.5328999999999997
SrGa2(SiO4)2,3.9542
Zr3Tl2OF12,4.2570000000000014
Li4Fe3(NiO5)2,0.31010000000000026
V3O5F,0.5902000000000003
SnHg7(P2Br3)2,1.6483000000000003
MnCr4CdS8,0.6288
Ta2Pb2O7,2.8152
Li2VP3O10,2.1159
ScNb(NiSn)2,0.4405999999999999
Li3(NiO2)5,0.4962999999999997
KUCrO6,1.6241
ZrTiO4,2.8427
Li5V5O9F,1.0942999999999996
Ba3PtF12,1.4791
Ba4I6O,3.9788
Li5Mn5(FeO6)2,0.5502000000000002
Pr3ReO8,1.8172
Li8Te2O9,2.2984
U2GeO10,0.03589999999999993
K2Ni4P4O15,3.4138
Sr(GaSe2)2,1.7986
LaMgAl11O19,4.181799999999999
Mn5NiO12,1.0809000000000002
NaBi(PO3)4,4.6279
Cd5Si2PO12,0.016199999999999992
InH9(SO6)2,4.1701
LaH16C4Cl3O4,4.2515
Co(NO3)4,0.043099999999999916
Na2U(MoO4)3,0.008699999999999264
KNaH2,2.5014000000000003
Sn2OF2,2.6708000000000003
BP4(SBr)3,2.6310000000000002
Rb2PaF7,3.9557
Cu3Ag5(PO4)4,0.000199999999999978
Na2Dy2B2TeO10,2.8782
Al22PbO34,3.595
Cs4GeO4,2.7671
KSb2PO8,2.2122
Li3Cr2P5O18,0.05979999999999985
ReNClF5,1.7905000000000002
Ga2CoO4,1.7927
SrFeP(O2F)2,2.1976
NaCa2Mg5AlSi7(O11F)2,4.659
INO3,1.6497000000000002
Mg3Cu3(AsO4)4,0.5909
MgCoF5,1.9055
LiLuF4,7.9011999999999984
C15BrCl6,1.4308999999999998
BaNa2,0.00969999999999982
SrLi2Ti6O14,2.8389000000000006
Ge(SF6)2,4.9563
CeZr9O20,2.2773000000000003
CoSn2(OF)6,0.5126
Gd3SbO7,2.4758
ZnCr2P2O9,2.0125
K2BiPCO7,3.7438
NbAg7S6,0.7723999999999998
MnV2(PbO4)2,1.7683999999999995
Hg2IO,0.9667
SbMoOF9,3.6798
RbAuI3,0.7023999999999999
Cu2H2Se2O7,0.1964999999999999
NaYHg2,0.2400000000000002
KH,3.4387
CsErP2O7,5.1028
H6Pd(NO)4,2.3076
K2AsAuF6,0.7651000000000001
ZnAg2P2O9,0.1725000000000001
Na2Cd3(P2O7)2,3.0513000000000003
K2CoP4H10O17,3.0405
Ti4Ni(PO5)4,0.13070000000000004
Nb2NiO6,2.9339
Sc57Pt13,0.10280000000000022
SmWO5,0.2587
NdTaTiO6,3.0493
MgMo2O7,3.6743
Li5Mn8(BO3)8,0.2379
Li2Ge7O15,2.8601
Li5Fe3F14,3.3335
Pr3Ru,0.04100000000000037
NaGdSe2,1.3585
CsPPbSe4,1.6785
Cs5Th(PS4)3,2.0984
NpZn(OF2)3,0.1905000000000001
CoH3(CN)6,4.1766000000000005
SmDyO3,4.5279
Rb4Mn(MoO4)3,3.1465
GdSI,1.5047
SrAl22O34,4.4761
Ba2Cr2CuF14,0.4193
HoScO3,4.4724
Ce3Th4O14,1.8084
K2Sn(AsS3)2,1.0089
Li7Fe4(PO4)6,1.4865999999999997
UTl2O4,1.5508000000000002
Mg2C3,1.6533000000000002
Li(BH)3,4.7144
Li2Mn2F7,0.12080000000000002
RbCu2Br3,1.6366000000000005
K5In3(SiO3)7,3.4899000000000004
Ba3Ta2MnO9,2.4312
Cs2TeP2H8O13,3.5573
Li2La2Si3,0.017999999999999794
V2Ni(H4O5)2,0.7676999999999999
Li4Mn3Fe2Sn(PO4)6,2.004
K4TmP8H18(NO2)8,0.14500000000000002
Fe21O23,1.3487
PrRhC2,0.3546000000000005
H21C7S3N3O8,3.5184
Na2H6PtO6,2.6037
Cs2KCeF6,0.5746000000000002
Cs2As2Pd,0.9488
Ho2(SeO3)3,3.9351
Cs2CeAsS3Cl2,0.1059000000000001
Li2CrCSO7,2.2892
ZnAs2WO7,2.7645
CsPrZnTe3,1.3641
CaZrV2O8,2.5116
K2MoAs2O9,2.7768
Li3Mg2Fe19O32,1.1775000000000002
Li4Ge9O20,2.9382
KCN3O2,3.3480000000000003
TbZnCuAs2,0.1059000000000001
NaMgBO3,3.5852
ZnGaP2H4NO8,3.5802
Na2Ti2F7,0.016599999999999948
Zn3Fe2(CN)12,0.03639999999999999
LiSm(C2O5)2,1.0472
LaSmCr2O6,2.3177000000000003
Na3YI6,2.4016
Ba3Mn2IrO9,0.10849999999999982
Li4Mn2Fe3Sb(PO4)6,1.1098999999999997
LaFe5(GeO5)3,1.7010999999999998
Cs3ZnI4NO3,3.147
TlPb2Cl5,3.4637
Co3Ni2Te3O16,0.16920000000000002
Li3Cu(PO4)2,0.0431
AuF5,0.7890000000000001
KSb4F13,4.6612
U2NiP2(HO)24,2.4229
HgClO3,3.0661
CuAg64Hg3(As4S15)4,1.2275999999999998
Sb3PO7,2.2365
Li3Co2SnO6,0.0499000000000005
NaH3(CO2)2,4.6376
Rb3Ta5O14,3.6842
TcP3,0.4488000000000003
Ga2AsP,0.7789000000000001
Sr2InI5,2.7625000000000006
CsCaH3,3.1483
KEr(SO5)2,0.237
Ga2PdI8,1.4176
Er3BeCrS7,0.5696000000000003
LiVPO4,2.8633
Ni2GeO4,2.1356
AlTlSe2,1.6529999999999996
SmSeClO3,4.3959
LaMnZnCrO6,0.8968000000000007
K2Ti(CuS2)2,1.6299
Na3Sr4Al5F26,6.9159000000000015
Cs2U2Mo3O16,2.4489
Ca2AlH8S2Cl(O6F)2,5.5831
K2Ba(Ge4O9)2,2.9969
U2P2O9,0.2285000000000004
AlH36C12S6(IO2)3,3.3691
CaMnSe2,0.4497
NaYH8(CO3)4,3.4281
BaTiFe3(BiO4)3,2.0346
NiPH15O11,4.7554
BaLaMnSbO6,1.5093999999999994
Ni(PtO2)3,0.2203999999999997
H7N2F,4.854
K5TlO4,1.4847
Li2TiPCO7,0.23119999999999985
BaZnFeF7,3.4129
RbP(OF)2,5.1966
Ca3BCNCl2,2.1064000000000003
LiHCO2,5.0243
KAu(CN)2,2.9012
CaSnO6,0.5074999999999998
W3O10,0.475
HgH2SeO5,1.4815
FeSb3Pb4O13,1.2874
NaLi3Ti2Al2(PO4)6,2.5061
LiH20C8ClO4,4.9222
GaAgGeS4,1.4059
H6N2O,3.8792
K2Pr2H3(S2O9)2,0.1872
CoPO4,1.1587
Re3(SeBr)7,1.3152
Co4Mo4O19,0.8366
Rb2BaPt2(CN)8,1.6897
Nd2(MoO4)3,3.5548
SrSn2Br6O5,0.517
Nb4SiTe4,0.16929999999999978
SrLi4NiO4,2.6358000000000006
K3RhF6,2.0223
Mn2P2C12S(O2F3)4,3.0239000000000003
YB3(H9N)2,5.319
Ti3Fe2(BiO3)6,1.4902000000000006
Li6VSb3(PO4)6,1.6104999999999996
Na3W3Cl13,0.9179999999999999
K2Fe2As2O9,1.8765
KPr(SO4)2,5.5718000000000005
La8Te3SeO8,2.0726000000000004
Th2TeN2,1.6182999999999996
VH12C2S2(O2F)6,2.4226
K3P5RuSe10,0.9415
SrCO3,4.4254000000000016
H11I(NO3)2,2.5187
Zn2SiO4,2.7537000000000003
Li4Ti3(CoO4)3,0.5826000000000002
Li2UBr6,0.1499999999999999
Te6Br2O11,2.5231000000000003
H13C4NF2,6.5296
VP2H4O9,2.6242
Er(ReO4)3,3.8063
Cs2KMoBr6,1.5990999999999995
FePH5CO8,2.5056
BaAs2F12,4.5536
KTa3(TeO6)2,2.9227
NaNb10O18,0.13569999999999993
CsBa2Cr2F11,3.4923
Mg14MnFeO16,2.2435
Mn8Cl3O10,0.3512999999999997
Li5V2OF11,1.479
YZnAsO,1.2061000000000002
Li4V3Sb5O16,1.2006000000000006
MgVFeMo3O14,2.3731
La2MnGaO6,1.0217
BaNaVS4,1.5476000000000003
Mo2O3,0.4950000000000001
Li2LaIn,0.11180000000000057
Li15Cr15SiO32,1.6393
CaPtF6,2.643
Na2TbPCO7,4.5215
NpN4O11,0.2613
K3Bi(PS4)2,2.0899
BaNaIn2(PO4)3,3.3426
C4NCl2,2.9975
Cs2BeCl4,5.3519000000000005
Li4Ti3Mn3(TeO8)2,0.2450999999999999
BaV4O7,1.1800000000000002
CdGeAsP,0.08530000000000015
Mn3Ni2P6WO24,0.04520000000000035
CsMgAlF6,6.8370000000000015
Co(H3Cl)2,0.4404
AgBHC12(NF2)9,3.4749
RbIO2,1.6906
BH17C6NCl,5.0641
Ca4Nb2O9,3.2641
Cs5U2S4ICl8,0.2873999999999999
PbO,1.5392
HfP2O9,0.0040999999999999925
K3TbCl6,4.5486
Te4Mo3WSe4,0.05369999999999919
TlBi(WO4)2,2.8187
RbHoHS2O9,0.2238
Li7MnN4,0.6562000000000001
CsZr6MnI14,0.8649
U(BO3)2,2.2449
Er6Mn(SiS7)2,0.9345
Na3TiF6,0.17720000000000002
Ba3UMnS6,0.07230000000000025
Li4Mn3Co3(NiO8)2,0.8929999999999998
Mg3Ti(BO4)2,2.2920000000000003
Tl2HPtC5N5O,3.2976
K2NaTlBr6,0.8496
Li2AsPCO7,4.265
KAl3Si3(HO6)2,4.8138000000000005
KBaV2CuClO7,0.2157
Li47Cu7N18,0.17200000000000015
Ni2P5O16,0.02250000000000002
CaAs2HF13,4.8522
TcOF4,0.9929
Ba2U2O7,0.4186000000000005
Nd3Pb3I13O40,2.8239
Sr3LaBr9,2.9573
Rb2Pd(S4O13)2,1.4119
BaNa6Th(CO4)6,0.209
BaGeN2,2.4829
AlFe3(SO7)6,0.030200000000000227
Li2BiF5,4.0571
Cu5Sn(BO5)2,0.024199999999999555
Na3MoNO3,3.5654
RbSnS4,1.3253999999999997
K2Zr3OF12,5.4252
K3LiMg4(Si2O5)6,4.7657
Na3Fe(SO5)3,0.4734
Tm(NO3)3,3.2789
Cs2TeS3,2.4090000000000003
In2CuAgS4,0.04190000000000005
Ho12Si5S28,1.6959999999999995
Cs3Sb2N3(O3F2)3,3.1479
Li7Cr2O8,0.5022
TePb,0.8071999999999999
H2PbO2,2.5105
InBF4,4.532
GaN2OF5,1.8441
Sb3WC6O6F17,2.888
KP(OF)2,5.2365
TcXeO4F5,2.0717
Cs6InAs3,0.5004999999999997
BrNO,1.3163
Sr2Sn(HO)8,3.7124
LaHSe3O10,1.5778
Na3Al3Si3O14,0.4896
Ta7Cu3O19,1.1795000000000004
VCu3(TeSe)2,0.5342000000000002
KCrF3,1.9369999999999998
EuIBr,0.973
NaH8Rh(N2O3)4,2.6688
Rb3YN6,0.061200000000000025
LiMo2AsO9,2.5915
RbAlCu(PO4)2,0.6204999999999998
Sc2TiO5,3.1323000000000003
Pr5Te7WCl3O23,2.7435
Tl2Hg2PdCl8,1.6654999999999998
Nd2HgO4,2.2077
Na3V5O23,0.26930000000000004
BaCaWF7,3.9033
Tl3PbBr5,3.1286
BaTi5O11,2.6952000000000003
Ba5Ho8Zn4O21,3.3644000000000003
Li2Cu(PO3)4,0.8250000000000002
Ti(PO3)3,0.03149999999999942
Si5C3,0.8988999999999998
NdEu2TaO6,0.7300999999999993
Ta4Te16PtI8,0.03969999999999985
Al3Si3Ag4IO12,2.3680000000000003
Li7TaN4,3.3395
KCuO2,0.8604999999999999
Si2N2O,4.924799999999999
CsBeH3,3.2171000000000003
NaCa2V3Zn2O12,3.0254000000000003
La(NO5)3,0.19530000000000008
SrU2(AsO10)2,0.2679
SrS2,1.2822
LiTb(PO3)4,5.943499999999999
Mn4FeO5,0.3681000000000001
YMoN3,1.8359999999999999
Cs2ZrAl2(MoO4)6,3.4461
LaClO,4.069
Y2C3O11,0.044599999999999966
Bi4I2O5,2.2374
BaP2O5,0.7578
LaB5HO10,0.10439999999999984
Na5Ca7Zr2Ti2Si8(O5F)6,0.02069999999999972
SbSO2F5,3.4443
CoCBrN4O3,0.3687
K3GeS3,2.4021000000000003
Mn15NiO32,1.1139
CaTi2S5,1.2148000000000003
ScMn2O4,0.3931
Cs3TbF6,5.7503
CaRh2Pb,0.10380000000000013
CeZnAgP2,0.006999999999999672
Sr2PdO3,0.2271000000000001
TlV3CdCu4O13,0.13099999999999978
LuP2H4NO7,4.9841
CoSnF6,2.5882
Ba2H8PtO8,2.2876
Na3Mg3In(SO4)6,3.7996
YTa(WO4)2,1.9435
SmAg(WO4)2,3.1617
Li2Mn5(CuO6)2,0.061300000000000125
SrWO4,4.6571
NaSbO3,2.7012
Al(ICl2)3,1.7106
Cs3H(SF6)2,4.4484
RbCO3,3.9192
H9C3SeSN2Cl,3.4454
K3AsS4,2.0132
GdCuS2,0.9901
ScPO6,1.5907
NaMg30CoO32,2.435
Sr3B6H2O13,5.04
AgSbC2N2(ClF3)2,3.637
Na2MnBSO7,1.368
LiMgP,1.5391000000000004
K2NaInI6,0.6835
MgTe(H4O3)3,4.4186
Si(GeN2)2,1.6596000000000002
PrH16N7O19,3.4458
Sr3(AlN2)2,1.9055
PRu5C16(O5F)3,1.6922
Gd2Se2O,1.3044000000000002
Nd2Pd2O5,1.0903
Li4Fe3(BO3)4,2.0044
SmTa6Br13O3,0.9535999999999998
Ca3Fe2(Si2O7)2,2.2007000000000003
RbH4SNO4,5.0051
CaAl2SiO6,4.605699999999999
Yb2AgSb,0.2568000000000001
ZnSi4SnO10,2.424300000000001
KCrP2O7,2.8454
Li3CrO3,1.0049
YV3O9,1.5385000000000002
K3H3S2(O4F)2,1.1044
RbAuC4S4(OF)12,1.8139
Sm9In(SiS7)3,1.9154
K6Co2O5,0.7547999999999999
BaNaCe2C4O12F,0.24960000000000004
TbAg3H6C6(N2O)3,2.5767
Cs2Ti2S9,1.0651
K6Mo10O33,2.9921
LiNbFeO4,2.1149000000000004
Ca3HfSi2O9,4.6779
Li2Fe4O7,1.2898
Ta2Mn2O7,1.9711
Ti(AlCl4)2,0.055199999999999694
MgSiH12(OF)6,5.6666
UHg3(TeCl3)2,0.24350000000000005
Sr2La2MgMnO8,1.7073999999999998
TiNb2O7,2.0475
Te8IrI5,1.0202999999999998
Tl3SiF7,3.5457
Li7Fe3(SiO6)2,1.6582
Pr3Sb4Au3,0.7561999999999998
SrCrO3,0.6900999999999997
Th2Cu(PO4)3,2.924300000000001
Li3TiFe3O8,1.8205
Na2AlAgBr6,1.1896
Ni3P4O15,0.009899999999999992
Na2GeSe3,1.6128
Pb2IOF,2.2374000000000005
Mg3Si3(BiO6)2,3.4641
ErTlTe2,1.5534999999999997
LaI3,2.0643
Ca3Co(SeO3)4,2.9623
K3B6ClO10,5.373100000000001
Li6CoNiP2(CO7)2,2.7967
CsReS2,1.2826999999999995
SrLaAl3O7,4.3953
HgSb4C2(OF11)2,4.298
KCr(MoO4)2,2.744
Dy(CuTe)3,0.7072000000000003
Li6MnV3(PO4)6,0.04499999999999993
NaMo3(PO7)2,2.1363
LiV2PO7,1.1581
AsXe2F9,1.6849000000000005
Li5CuHO4,0.2156
KMgMn2AlGe3(O5F)2,1.5294
Li4V5Sn3O16,1.3684000000000005
LiMo4P7O24,3.4073
Sr3U6O28,0.08749999999999991
Li3Mn2OF5,2.1431000000000004
BaNa4Ti2Si10(BO15)2,3.4841999999999995
Rb4Cu8(GeS4)3,0.8058000000000001
BaCu2SnS4,0.3868999999999998
CeP5O14,0.16129999999999978
InAgO2,0.2119
NaLaNb4O12,1.3404999999999998
As2Rh,0.23749999999999985
Na4Hf(S2O9)2,0.4536
CBrN,5.1
Li8Co3NiO8,1.9618
K2Zr2ZnH12(OF2)6,5.1135
CaCo2(CuO4)2,0.03790000000000005
La3Ga5SnO14,3.3050000000000006
BaNa2Mg(PO4)2,5.0412
K3TbF6,6.4565
KBiF4,3.2279
In4P6Pb2O23,3.7365
K2CuF4,0.378
K(IrO2)4,0.0014000000000002901
Ca4Al6O13,3.9418
Li5Co2Ni3O10,0.2230000000000003
Li5Mn9(P2O7)8,0.4602999999999999
Ba4La2SbRuO12,0.7118000000000002
Ti2MnZnO6,2.3123
K2AgBiI6,0.8096000000000001
La3MnFeS7,0.05370000000000008
Rb2LuSi4O10F,4.9264
SrNb2O4,1.1539
Nb(FeGe)6,0.02629999999999999
La3AlNiS7,0.03589999999999982
Li7Cr2P7O24,2.7109
Ga10GePb3O20,3.0284
Rb2ScAgBr6,2.7669
Ho4FeS7,0.033999999999999815
MoS2N2Cl5,0.5399
FeP2HO7,2.6204
Na5VO4,0.29000000000000004
Nb2Tl4Se11,0.9315000000000002
Rb2Hg2PdBr8,1.461
Mn3Cr2Sn(PO4)6,0.021400000000000308
Li5V(SiO4)2,0.2182999999999997
Ba6Mg11F34,6.5471
LiMn(PO3)4,1.3282
ErHSe,1.5341
Na4(BSe)9,2.206
NaFe9Si6B3H2O31,1.2319999999999998
Y16Se16F15,0.15010000000000012
